"First Name","Last Name","Title","Account Name","Email","Account ID"
"Seth","Ayers","Regional Director","Morgan Stanley Services","seth.ayers@morganstanleyservices.com","001Hu00003XRhwQ"
"Evelyn","Burks","CEO","IBM ISS","evelyn.burks@ibmiss.com","001Hu00003XRhv0"
"Emmett","Allison","CFO","IBM ISS","emmett.allison@ibmiss.com","001Hu00003XRhv0"
"Ruby","Calvin","CTO","IBM ISS","ruby.calvin@ibmiss.com","001Hu00003XRhv0"
"Violet","Ayers","CRO","IBM ISS","violet.ayers@ibmiss.com","001Hu00003XRhv0"
"Taylor","Gomez","CIO","IBM ISS","taylor.gomez@ibmiss.com","001Hu00003XRhv0"
"Zachary","Carlton","CISO","IBM ISS","zachary.carlton@ibmiss.com","001Hu00003XRhv0"
"Miles","Butler","CMO","IBM ISS","miles.butler@ibmiss.com","001Hu00003XRhv0"
"Penelope","Boone","VP of Product","IBM ISS","penelope.boone@ibmiss.com","001Hu00003XRhv0"
"Colin","Alvarez","VP of Engineering","IBM ISS","colin.alvarez@ibmiss.com","001Hu00003XRhv0"
"Michelle","Ortiz","Regional Director","IBM ISS","michelle.ortiz@ibmiss.com","001Hu00003XRhv0"
"Bella","Bryant","Director of Engineering","IBM ISS","bella.bryant@ibmiss.com","001Hu00003XRhv0"
"Axel","Kennedy","Director of Engineering","IBM ISS","axel.kennedy@ibmiss.com","001Hu00003XRhv0"
"Phoenix","Gray","Director of Sales","IBM ISS","phoenix.gray@ibmiss.com","001Hu00003XRhv0"
"Scarlett","Berger","Director of Marketing","IBM ISS","scarlett.berger@ibmiss.com","001Hu00003XRhv0"
"Audrey","Ayers","Director of Sales","IBM ISS","audrey.ayers@ibmiss.com","001Hu00003XRhv0"
"Michelle","Graham","VP of Marketing","IBM ISS","michelle.graham@ibmiss.com","001Hu00003XRhv0"
"Lucas","Gray","VP of Operations","IBM ISS","lucas.gray@ibmiss.com","001Hu00003XRhv0"
"Jude","Gordon","Director of Marketing","IBM ISS","jude.gordon@ibmiss.com","001Hu00003XRhv0"
"Paisley","Brandt","Director of Marketing","IBM ISS","paisley.brandt@ibmiss.com","001Hu00003XRhv0"
"Rose","Burke","Regional Director","IBM ISS","rose.burke@ibmiss.com","001Hu00003XRhv0"
"Logan","Ayala","Director of Product","IBM ISS","logan.ayala@ibmiss.com","001Hu00003XRhv0"
"Max","Marshall","VP of Marketing","IBM ISS","max.marshall@ibmiss.com","001Hu00003XRhv0"
"Charlotte","Hunter","Director of Engineering","IBM ISS","charlotte.hunter@ibmiss.com","001Hu00003XRhv0"
"Luna","Alford","Director of Engineering","IBM ISS","luna.alford@ibmiss.com","001Hu00003XRhv0"
"Jade","Archer","CEO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","jade.archer@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Autumn","Bird","CFO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","autumn.bird@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Marcus","Conway","CTO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","marcus.conway@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Archer","Aguirre","CRO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","archer.aguirre@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Quinn","Baldwin","CIO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","quinn.baldwin@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Elijah","Barrett","CISO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","elijah.barrett@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Taylor","Walker","CMO","COMCAST CABLE COMMUNICATIONS MANAGEMENT","taylor.walker@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Gabriel","Bush","Director of Operations","COMCAST CABLE COMMUNICATIONS MANAGEMENT","gabriel.bush@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Luna","Bailey","VP of Sales","COMCAST CABLE COMMUNICATIONS MANAGEMENT","luna.bailey@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Nathan","Broderick","Director of Product","COMCAST CABLE COMMUNICATIONS MANAGEMENT","nathan.broderick@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Phoenix","Murray","Director of Operations","COMCAST CABLE COMMUNICATIONS MANAGEMENT","phoenix.murray@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Seth","Chambers","Senior Director","COMCAST CABLE COMMUNICATIONS MANAGEMENT","seth.chambers@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Morgan","Bowen","Director of Engineering","COMCAST CABLE COMMUNICATIONS MANAGEMENT","morgan.bowen@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Pat","Blake","VP of Operations","COMCAST CABLE COMMUNICATIONS MANAGEMENT","pat.blake@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Nathan","Alexander","Director of Marketing","COMCAST CABLE COMMUNICATIONS MANAGEMENT","nathan.alexander@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Leo","Miller","VP of Marketing","COMCAST CABLE COMMUNICATIONS MANAGEMENT","leo.miller@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Seth","Arrington","Executive Director","COMCAST CABLE COMMUNICATIONS MANAGEMENT","seth.arrington@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Liam","Gordon","Director of Operations","COMCAST CABLE COMMUNICATIONS MANAGEMENT","liam.gordon@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Grace","Ellis","Director of Sales","COMCAST CABLE COMMUNICATIONS MANAGEMENT","grace.ellis@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Elena","Carter","Regional Director","COMCAST CABLE COMMUNICATIONS MANAGEMENT","elena.carter@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Rachel","Hayes","Director of Marketing","COMCAST CABLE COMMUNICATIONS MANAGEMENT","rachel.hayes@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Quinn","Berger","Director of Operations","COMCAST CABLE COMMUNICATIONS MANAGEMENT","quinn.berger@comcastcablecommunicationsmanagement.com","001Hu00003XRhtw"
"Derek","Brandt","VP of Marketing","Chevron - CITC","derek.brandt@chevron-citc.com","001Hu00003XRhol"
"Maya","Cordova","VP of Operations","Chevron - CITC","maya.cordova@chevron-citc.com","001Hu00003XRhol"
"Emma","Jones","Director of Operations","Chevron - CITC","emma.jones@chevron-citc.com","001Hu00003XRhol"
"Faith","Bradley","Executive Director","Chevron - CITC","faith.bradley@chevron-citc.com","001Hu00003XRhol"
"Jordan","Cain","Director of Marketing","Chevron - CITC","jordan.cain@chevron-citc.com","001Hu00003XRhol"
"Isabella","Cameron","Director of Product","Chevron - CITC","isabella.cameron@chevron-citc.com","001Hu00003XRhol"
"Sophie","Rice","Director of Sales","Chevron - CITC","sophie.rice@chevron-citc.com","001Hu00003XRhol"
"Liam","Collins","VP of Operations","Chevron - CITC","liam.collins@chevron-citc.com","001Hu00003XRhol"
"Faith","Bird","Executive Director","Chevron - CITC","faith.bird@chevron-citc.com","001Hu00003XRhol"
"Sophie","Ward","VP of Operations","Chevron - CITC","sophie.ward@chevron-citc.com","001Hu00003XRhol"
"Gabriel","Bond","Regional Director","Chevron - CITC","gabriel.bond@chevron-citc.com","001Hu00003XRhol"
"Julian","Kennedy","VP of Engineering","Chevron - CITC","julian.kennedy@chevron-citc.com","001Hu00003XRhol"
"Benjamin","Stevens","VP of Marketing","Chevron - CITC","benjamin.stevens@chevron-citc.com","001Hu00003XRhol"
"Ruby","Brock","Senior Director","Chevron - CITC","ruby.brock@chevron-citc.com","001Hu00003XRhol"
"Chris","Chapman","Director of Product","Chevron - CITC","chris.chapman@chevron-citc.com","001Hu00003XRhol"
"Atlas","Barker","Director of Product","Chevron - CITC","atlas.barker@chevron-citc.com","001Hu00003XRhol"
"Taylor","Russell","Executive Director","Chevron - CITC","taylor.russell@chevron-citc.com","001Hu00003XRhol"
"Finn","Dixon","Director of Operations","Chevron - CITC","finn.dixon@chevron-citc.com","001Hu00003XRhol"
"Mason","Robertson","VP of Product","Chevron - CITC","mason.robertson@chevron-citc.com","001Hu00003XRhol"
"Michelle","Murphy","Director of Product","Chevron - CITC","michelle.murphy@chevron-citc.com","001Hu00003XRhol"
"Ivy","Dixon","VP of Sales","Morgan Stanley Services","ivy.dixon@morganstanleyservices.com","001Hu00003XRhwQ"
"Nathan","Campbell","VP of Marketing","Morgan Stanley Services","nathan.campbell@morganstanleyservices.com","001Hu00003XRhwQ"
"Atlas","Ward","Director of Sales","Morgan Stanley Services","atlas.ward@morganstanleyservices.com","001Hu00003XRhwQ"
"Felix","Broderick","VP of Product","Morgan Stanley Services","felix.broderick@morganstanleyservices.com","001Hu00003XRhwQ"
"Iris","Coates","Director of Operations","Morgan Stanley Services","iris.coates@morganstanleyservices.com","001Hu00003XRhwQ"
"Asher","Chavez","VP of Engineering","Morgan Stanley Services","asher.chavez@morganstanleyservices.com","001Hu00003XRhwQ"
"Adrian","Hayes","Director of Marketing","Morgan Stanley Services","adrian.hayes@morganstanleyservices.com","001Hu00003XRhwQ"
"Penelope","Bonner","VP of Sales","Morgan Stanley Services","penelope.bonner@morganstanleyservices.com","001Hu00003XRhwQ"
"Evan","Phillips","Director of Product","Morgan Stanley Services","evan.phillips@morganstanleyservices.com","001Hu00003XRhwQ"
"Chase","Abbott","Director of Marketing","Morgan Stanley Services","chase.abbott@morganstanleyservices.com","001Hu00003XRhwQ"
"Leah","Chaney","VP of Marketing","Morgan Stanley Services","leah.chaney@morganstanleyservices.com","001Hu00003XRhwQ"
"Chris","White","Executive Director","Morgan Stanley Services","chris.white@morganstanleyservices.com","001Hu00003XRhwQ"
"Iris","Walker","Director of Sales","Morgan Stanley Services","iris.walker@morganstanleyservices.com","001Hu00003XRhwQ"
"Naomi","Booker","Senior Director","Morgan Stanley Services","naomi.booker@morganstanleyservices.com","001Hu00003XRhwQ"
"River","Cline","Director of Operations","Morgan Stanley Services","river.cline@morganstanleyservices.com","001Hu00003XRhwQ"
"Madison","Cochran","Director of Marketing","Morgan Stanley Services","madison.cochran@morganstanleyservices.com","001Hu00003XRhwQ"
"Asher","Simpson","Director of Engineering","Morgan Stanley Services","asher.simpson@morganstanleyservices.com","001Hu00003XRhwQ"
"Amelia","Coffey","Senior Director","Morgan Stanley Services","amelia.coffey@morganstanleyservices.com","001Hu00003XRhwQ"
"Grace","Byrd","CRO","VERIZON BUSINESS SYSTEMS","grace.byrd@verizonbusinesssystems.com","001Hu00003XRhur"
"Skylar","Armstrong","CEO","VERIZON BUSINESS SYSTEMS","skylar.armstrong@verizonbusinesssystems.com","001Hu00003XRhur"
"John","Booth","CFO","VERIZON BUSINESS SYSTEMS","john.booth@verizonbusinesssystems.com","001Hu00003XRhur"
"Rhys","Bright","CTO","VERIZON BUSINESS SYSTEMS","rhys.bright@verizonbusinesssystems.com","001Hu00003XRhur"
"Natalie","Freeman","CIO","VERIZON BUSINESS SYSTEMS","natalie.freeman@verizonbusinesssystems.com","001Hu00003XRhur"
"Chloe","Brewer","CISO","VERIZON BUSINESS SYSTEMS","chloe.brewer@verizonbusinesssystems.com","001Hu00003XRhur"
"Nora","Hamilton","CMO","VERIZON BUSINESS SYSTEMS","nora.hamilton@verizonbusinesssystems.com","001Hu00003XRhur"
"Amelia","Aguirre","Director of Sales","VERIZON BUSINESS SYSTEMS","amelia.aguirre@verizonbusinesssystems.com","001Hu00003XRhur"
"Charlotte","Conway","VP of Sales","VERIZON BUSINESS SYSTEMS","charlotte.conway@verizonbusinesssystems.com","001Hu00003XRhur"
"Mia","Johnson","Senior Director","VERIZON BUSINESS SYSTEMS","mia.johnson@verizonbusinesssystems.com","001Hu00003XRhur"
"Seth","Alston","Director of Engineering","VERIZON BUSINESS SYSTEMS","seth.alston@verizonbusinesssystems.com","001Hu00003XRhur"
"Bella","Calvin","Director of Operations","VERIZON BUSINESS SYSTEMS","bella.calvin@verizonbusinesssystems.com","001Hu00003XRhur"
"Samuel","Berg","Director of Product","VERIZON BUSINESS SYSTEMS","samuel.berg@verizonbusinesssystems.com","001Hu00003XRhur"
"Jane","Boone","Director of Marketing","VERIZON BUSINESS SYSTEMS","jane.boone@verizonbusinesssystems.com","001Hu00003XRhur"
"Atlas","Abbott","Director of Sales","VERIZON BUSINESS SYSTEMS","atlas.abbott@verizonbusinesssystems.com","001Hu00003XRhur"
"Leo","Ramos","VP of Marketing","VERIZON BUSINESS SYSTEMS","leo.ramos@verizonbusinesssystems.com","001Hu00003XRhur"
"Noah","Russell","Director of Operations","VERIZON BUSINESS SYSTEMS","noah.russell@verizonbusinesssystems.com","001Hu00003XRhur"
"Adrian","Calhoun","Regional Director","VERIZON BUSINESS SYSTEMS","adrian.calhoun@verizonbusinesssystems.com","001Hu00003XRhur"
"Dylan","Blake","Director of Engineering","VERIZON BUSINESS SYSTEMS","dylan.blake@verizonbusinesssystems.com","001Hu00003XRhur"
"Dylan","Reed","VP of Operations","VERIZON BUSINESS SYSTEMS","dylan.reed@verizonbusinesssystems.com","001Hu00003XRhur"
"Asher","Bruce","Director of Product","VERIZON BUSINESS SYSTEMS","asher.bruce@verizonbusinesssystems.com","001Hu00003XRhur"
"Quinn","Jackson","Director of Sales","VERIZON BUSINESS SYSTEMS","quinn.jackson@verizonbusinesssystems.com","001Hu00003XRhur"
"Michael","Gordon","Director of Engineering","VERIZON BUSINESS SYSTEMS","michael.gordon@verizonbusinesssystems.com","001Hu00003XRhur"
"Blake","Barnes","Director of Product","IBM ISS","blake.barnes@ibmiss.com","001Hu00003XRhv0"
"Isaac","Jenkins","Director of Operations","IBM ISS","isaac.jenkins@ibmiss.com","001Hu00003XRhv0"
"Ava","Clark","Director of Sales","IBM ISS","ava.clark@ibmiss.com","001Hu00003XRhv0"
"Isaac","Avery","Director of Engineering","IBM ISS","isaac.avery@ibmiss.com","001Hu00003XRhv0"
"Carter","Allen","VP of Marketing","IBM ISS","carter.allen@ibmiss.com","001Hu00003XRhv0"
"Naomi","Shaw","Director of Operations","IBM ISS","naomi.shaw@ibmiss.com","001Hu00003XRhv0"
"Autumn","Blair","CEO","Chevron-ITC Strategic Sourcing","autumn.blair@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Isaac","Martinez","CFO","Chevron-ITC Strategic Sourcing","isaac.martinez@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Willow","Jackson","CTO","Chevron-ITC Strategic Sourcing","willow.jackson@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Elijah","Russell","CRO","Chevron-ITC Strategic Sourcing","elijah.russell@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Nora","Hicks","CIO","Chevron-ITC Strategic Sourcing","nora.hicks@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Emmett","Brennan","CISO","Chevron-ITC Strategic Sourcing","emmett.brennan@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Lucas","Archer","CMO","Chevron-ITC Strategic Sourcing","lucas.archer@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Jane","Mason","Director of Engineering","Chevron-ITC Strategic Sourcing","jane.mason@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Olivia","Aguirre","Regional Director","Chevron-ITC Strategic Sourcing","olivia.aguirre@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Colin","Jackson","VP of Marketing","Chevron-ITC Strategic Sourcing","colin.jackson@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Summer","Barker","Director of Operations","Chevron-ITC Strategic Sourcing","summer.barker@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Ava","Thomas","Director of Product","Chevron-ITC Strategic Sourcing","ava.thomas@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Nora","Andrews","Director of Product","Chevron-ITC Strategic Sourcing","nora.andrews@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Jane","Chase","Director of Marketing","Chevron-ITC Strategic Sourcing","jane.chase@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Eliza","Coates","Director of Marketing","Chevron-ITC Strategic Sourcing","eliza.coates@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Chase","Bernard","VP of Engineering","Chevron-ITC Strategic Sourcing","chase.bernard@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Stella","Albert","VP of Marketing","Chevron-ITC Strategic Sourcing","stella.albert@chevron-itcstrategicsourcing.com","001Hu00003XRhv1"
"Emma","Cannon","Director of Product","PSC Metals Inc","emma.cannon@pscmetalsinc.com","001Hu00003XRhtz"
"Elena","Baird","Senior Director","PSC Metals Inc","elena.baird@pscmetalsinc.com","001Hu00003XRhtz"
"Nathan","Bray","VP of Marketing","PSC Metals Inc","nathan.bray@pscmetalsinc.com","001Hu00003XRhtz"
"Skylar","Hughes","Director of Product","PSC Metals Inc","skylar.hughes@pscmetalsinc.com","001Hu00003XRhtz"
"Emmett","Barton","Director of Sales","PSC Metals Inc","emmett.barton@pscmetalsinc.com","001Hu00003XRhtz"
"Jordan","Carlson","VP of Operations","PSC Metals Inc","jordan.carlson@pscmetalsinc.com","001Hu00003XRhtz"
"Marcus","Cohen","Director of Product","PSC Metals Inc","marcus.cohen@pscmetalsinc.com","001Hu00003XRhtz"
"Scarlett","Austin","Senior Director","PSC Metals Inc","scarlett.austin@pscmetalsinc.com","001Hu00003XRhtz"
"Hope","Ayala","VP of Operations","PSC Metals Inc","hope.ayala@pscmetalsinc.com","001Hu00003XRhtz"
"Piper","Burt","Director of Operations","PSC Metals Inc","piper.burt@pscmetalsinc.com","001Hu00003XRhtz"
"Benjamin","Buck","VP of Sales","PSC Metals Inc","benjamin.buck@pscmetalsinc.com","001Hu00003XRhtz"
"Henry","Bonner","VP of Sales","PSC Metals Inc","henry.bonner@pscmetalsinc.com","001Hu00003XRhtz"
"Quinn","Archer","Director of Product","PSC Metals Inc","quinn.archer@pscmetalsinc.com","001Hu00003XRhtz"
"Lucas","Buck","Senior Director","PSC Metals Inc","lucas.buck@pscmetalsinc.com","001Hu00003XRhtz"
"Axel","Cameron","CEO","Verizon Digital Media","axel.cameron@verizondigitalmedia.com","001Hu00003XRhu2"
"Wesley","Clay","CFO","Verizon Digital Media","wesley.clay@verizondigitalmedia.com","001Hu00003XRhu2"
